NIT,SXT,CIP,LVX,iat_prop,broad_prop,iat_prop_decision,broad_prop_decision,iat_diff_mean,iat_diff_std,broad_diff_mean,broad_diff_std,defer_rate,NIT_thresh,SXT_thresh,CIP_thresh,LVX_thresh
0.001,0.3,0.3,0.3,0.13792853623763218,0.4296588925635745,0.1303810744132073,0.4240404128347757,3.799999999999995,14.606847709208173,47.09999999999999,27.66206789088625,0.26153251139596945,,,,
0.001,0.3,0.4,0.4,0.13205537233875136,0.4720810660606377,0.12312174564870901,0.47725473734882284,-3.650000000000007,14.15017667734223,101.05,30.650407827629312,0.1862393446138368,,,,
0.001,0.3,0.5,0.5,0.12730872165562576,0.5096847792267721,0.11707909642996024,0.5186354245571188,-9.700000000000003,15.136380016371154,148.8,30.037643050013088,0.11639155792481948,,,,
0.001,0.3,0.6,0.6,0.12419647713924156,0.5348877590821532,0.11480911870057933,0.5434136700119636,-13.650000000000006,14.585180835354766,180.85,30.424126938993663,0.06841406461339565,,,,
0.001,0.3,0.7,0.7,0.1219998018170664,0.5494052816072377,0.11429512171306644,0.5580241151441401,-16.450000000000003,14.773202090271425,199.3,31.694005742411285,0.03758467597008482,,,,
0.001,0.3,0.8,0.8,0.1203199849278586,0.5637790407070442,0.1163590385856654,0.5685488686092207,-18.6,14.911069713471269,217.60000000000005,33.16383572507862,0.014024874195516073,,,,
0.001,0.3,0.9,0.9,0.12193186315411211,0.569947689152079,0.12023682558321058,0.5723477142978852,-16.550000000000004,14.534355850879669,225.45,34.03009697312071,0.005224308866245348,,,,
0.001,0.4,0.001,0.001,0.1728288015344074,0.21261749334864452,0.1883501968264491,0.04819063817859316,48.15,12.543025950702651,-228.9,16.102484280383567,0.438551995087903,,,,
0.001,0.4,0.015,0.015,0.16975409600357105,0.2282191332035585,0.1814956901948749,0.08845105353523432,44.25,12.9609991898773,-209.1,16.260073800570517,0.41361686704598666,,,,
0.001,0.4,0.1,0.1,0.16273486757262484,0.2718531964486451,0.16740871630497292,0.1841454149856741,35.349999999999994,12.531061407558422,-153.7,18.7725863961256,0.34499639180993735,,,,
0.001,0.4,0.2,0.2,0.15700880646960638,0.30786426416492557,0.15634978522061974,0.2536680340222925,28.05,14.448096760473334,-107.85,19.865233449421115,0.28429059591457956,,,,
0.001,0.4,0.3,0.3,0.15343027757378472,0.3390168657090872,0.14959567639931223,0.3071701584665543,23.499999999999993,15.409412707822453,-68.2,24.648732218919495,0.22899674226898167,,,,
0.001,0.4,0.4,0.4,0.14881795313180457,0.3727872922918642,0.14268177466760798,0.35763440537313473,17.65,14.82995279830654,-25.250000000000007,26.90701581372411,0.1683699833259286,,,,
0.001,0.4,0.5,0.5,0.14446781294419025,0.40509852038037925,0.1361830370780592,0.40119807358142345,12.099999999999994,15.591343752223539,15.799999999999994,27.10830131159089,0.10790933046558056,,,,
0.001,0.4,0.6,0.6,0.1414340405710833,0.4272716937123323,0.13346945755066683,0.428270859314118,8.249999999999996,14.784704934492268,43.999999999999986,27.589853207293444,0.06562948564847096,,,,
0.001,0.4,0.7,0.7,0.13935364937340824,0.44104596681654423,0.13251198355679414,0.4455032840573912,5.599999999999994,14.92112596287559,61.5,28.050846689538616,0.03656731558633787,,,,
0.001,0.4,0.8,0.8,0.1375926142971302,0.45506487475867063,0.13395435197323305,0.4583324147923933,3.349999999999997,15.07406713531554,79.35,28.93833962064859,0.013712034740045221,,,,
0.001,0.4,0.9,0.9,0.1390879968484127,0.4611163654365232,0.1374817269223378,0.4629330290170359,5.249999999999996,14.831975593291679,87.05,29.952420603350237,0.005224308866245348,,,,
0.001,0.5,0.001,0.001,0.1847087389775401,0.16423235105792272,0.1960663218380843,0.03201987182124792,63.25,13.549446483159375,-290.45,16.493862494879725,0.33705481651658775,,,,
0.001,0.5,0.015,0.015,0.1824611288915064,0.17545014876740966,0.19169936522205863,0.05726047231517574,60.4,14.040655255364687,-276.2,17.61135997020104,0.3192270912262215,,,,
0.001,0.5,0.1,0.1,0.17764920935217138,0.2041313352365563,0.18271913619683933,0.11591099831543532,54.3,13.229134514396625,-239.75,16.302990523213825,0.27409019627025544,,,,
0.001,0.5,0.2,0.2,0.17368394061811152,0.228920586765868,0.17522376630140923,0.1639754325006403,49.25,14.487494607419189,-208.2,16.098447130080586,0.23250211083954708,,,,
0.001,0.5,0.3,0.3,0.1713239896563033,0.2505690841594246,0.17007381838595786,0.20463879347778796,46.25,14.7745558308871,-180.65,20.2367858119811,0.19323278918253178,,,,
0.001,0.5,0.4,0.4,0.16785440295418,0.27617059756272805,0.16403141345961209,0.24696906791210962,41.849999999999994,14.364104566592378,-148.1,23.57307786437741,0.1478858085694461,,,,
0.001,0.5,0.5,0.5,0.1636208874265798,0.3022246115514785,0.15718253559075548,0.28815151585316207,36.45,15.216684921493249,-115.0,23.452078799117142,0.09863134499081856,,,,
0.001,0.5,0.6,0.6,0.16066883316875566,0.321451384601097,0.15397923435994348,0.3159660182756832,32.7,14.474460266275905,-90.55000000000001,23.12028330276253,0.06197911834862504,,,,
0.001,0.5,0.7,0.7,0.1587458992364371,0.33424607951690627,0.15261591240008526,0.3350527685944543,30.249999999999993,14.394009170484782,-74.30000000000001,23.03714392019982,0.035075113690354,,,,
0.001,0.5,0.8,0.8,0.15694598391132547,0.3478315522538244,0.15358128033557333,0.3496271443097691,27.949999999999996,14.475755593405133,-57.0,24.151604501564695,0.013436838569295983,,,,
0.001,0.5,0.9,0.9,0.1583613604253818,0.3538030368944508,0.1568449209885034,0.35503574259170345,29.75,14.2613989496122,-49.39999999999999,24.775794639123085,0.005145428617411752,,,,
0.001,0.6,0.001,0.001,0.19601361406836562,0.11362871467353149,0.1995737557886707,0.019609479308773624,77.6,13.646977687385585,-354.75,19.669456016880577,0.23775476840142556,,,,
0.001,0.6,0.015,0.015,0.1945160261877659,0.12118842672184782,0.19705370010511736,0.034416924504400884,75.7,13.744453426746366,-345.15,20.720219593430947,0.2260294663429565,,,,
0.001,0.6,0.1,0.1,0.19100681538958994,0.1381025999018381,0.1916837794707016,0.06759426364889652,71.25,13.637723417051694,-323.65,21.13829463320066,0.19848999938123438,,,,
0.001,0.6,0.2,0.2,0.18813977886553113,0.15283801971184352,0.18748072115597622,0.09573311620655102,67.6,14.16474496770062,-304.9,20.014744564945108,0.17360775048807303,,,,
0.001,0.6,0.3,0.3,0.18652273494159916,0.1662397712092588,0.18444585872828576,0.11926831793646953,65.55,14.291518463760243,-287.85,23.977645839406332,0.15151980358327735,,,,
0.001,0.6,0.4,0.4,0.18364428261154706,0.18353787587518222,0.18028368610053574,0.1484181457426307,61.9,13.663454907160197,-265.85,26.098419492375392,0.1225133170172874,,,,
0.001,0.6,0.5,0.5,0.17995581158172044,0.2025972753146524,0.17445871346354486,0.1827409068117706,57.2,14.514131045295136,-241.65,27.67539520946359,0.08564037690078305,,,,
0.001,0.6,0.6,0.6,0.17739265776995375,0.21813394218983784,0.17134499469377823,0.20822002950420085,53.95,13.95161280999441,-221.9,28.360007052185296,0.056212602589655145,,,,
0.001,0.6,0.7,0.7,0.17558481347990065,0.22943857146213054,0.16996155095932894,0.22713694199416073,51.65,13.857398745796413,-207.55,27.7965375541631,0.03311623838728225,,,,
0.001,0.6,0.8,0.8,0.17374416690245248,0.24247839592914994,0.1705631181759915,0.24290059976358655,49.3,13.758997056471818,-190.95,28.50521882041953,0.012967469708988233,,,,
0.001,0.6,0.9,0.9,0.17504312683450118,0.24821601673201715,0.17359826508951665,0.24888495505204317,50.95,13.57377987150227,-183.65,29.521644601884905,0.005067145442503545,,,,
0.001,0.7,0.001,0.001,0.20805946463312144,0.07332300118409509,0.20936978599498796,0.010253571499223778,92.9,15.523852614605694,-406.0,16.15549442140351,0.15771575246556316,,,,
0.001,0.7,0.015,0.015,0.2073074908163735,0.07725483249382621,0.2081336928214692,0.01761918051371292,91.95,15.58998075688357,-401.0,17.352233285660954,0.15138765083156489,,,,
0.001,0.7,0.1,0.1,0.20501729589391768,0.08748287708535563,0.20496837668198334,0.0359023939111401,89.05,15.259341401253202,-388.0,18.002777563476137,0.1352943578684338,,,,
0.001,0.7,0.2,0.2,0.20360464918879276,0.09530494055410219,0.20274142576242954,0.050016899706100626,87.25,15.115802988925198,-378.05,17.664866260461757,0.12244428826546061,,,,
0.001,0.7,0.3,0.3,0.20277448229509037,0.10285290106929712,0.20084331992281995,0.0629047863680687,86.2,15.025311976794354,-368.45,20.284168703695993,0.11037085622089235,,,,
0.001,0.7,0.4,0.4,0.2010004010281024,0.11298616902987399,0.1978621281045079,0.08030103085863853,83.95,14.267007394685127,-355.55,20.934361705101022,0.09355362122419442,,,,
0.001,0.7,0.5,0.5,0.19836512580656976,0.12441566015662309,0.1939034006465754,0.10358448128466428,80.6,14.860686390607938,-341.05,21.96013433474395,0.06998924074996715,,,,
0.001,0.7,0.6,0.6,0.1964313424554613,0.13523447058699767,0.19154636436194175,0.12327449440770837,78.15,14.311795834206134,-327.3,20.890428430264418,0.04913662306533691,,,,
0.001,0.7,0.7,0.7,0.19497482829958615,0.14480609423467572,0.19027013686333724,0.14055482380860881,76.3,14.31817027416562,-315.15,21.100414687868103,0.030015586693240663,,,,
0.001,0.7,0.8,0.8,0.19309450826693128,0.15670831283830727,0.19040663269886254,0.15612970950846994,73.9,14.120552397126682,-300.0,21.762352813976715,0.012101697645711168,,,,
0.001,0.7,0.9,0.9,0.19447376530805505,0.16212952551315454,0.1931075662211528,0.16234660143268081,75.65,14.079328819229989,-293.1,22.554157044766708,0.004752368143954394,,,,
0.001,0.8,0.001,0.001,0.21986187143645464,0.04360612189335739,0.21896470085377007,0.004634133052842988,107.9,16.07762420259909,-443.75,16.663958113245478,0.0923915305165564,,,,
0.001,0.8,0.015,0.015,0.2194304474636363,0.045252577209447385,0.21843881359485726,0.007633137633726634,107.35,16.38375720034938,-441.65,17.27794837357722,0.08964655907098631,,,,
0.001,0.8,0.1,0.1,0.21836333715691364,0.049696768418849055,0.21703725354365985,0.015540093529641526,106.0,16.01249512099848,-436.0,17.720045146669346,0.08233763493346906,,,,
0.001,0.8,0.2,0.2,0.21749914321055774,0.05323199431739929,0.2159487899625056,0.02169618932485468,104.9,15.886786962756187,-431.5,17.74119499921017,0.07656420135166786,,,,
0.001,0.8,0.3,0.3,0.2170250713373667,0.0560592706258816,0.21515001703460576,0.026705535292539512,104.3,15.78638654030744,-427.9,18.53078519653175,0.07181249490146359,,,,
0.001,0.8,0.4,0.4,0.2158388192832234,0.06026054190903509,0.21366849667221693,0.03474734647753594,102.8,15.025311976794361,-422.55,18.529638420649228,0.0640775401658769,,,,
0.001,0.8,0.5,0.5,0.21453991831569205,0.06572618076656897,0.21141996956251444,0.047739303633538434,101.15,15.53150024949296,-415.6,19.213016421166145,0.051293469365252496,,,,
0.001,0.8,0.6,0.6,0.21336458780465656,0.0716660019103314,0.21001626355832825,0.060140148226992374,99.65,15.694823987544428,-408.05,18.84535751849776,0.03878124252066372,,,,
0.001,0.8,0.7,0.7,0.21230374778731118,0.07805029404219417,0.20891600338425062,0.07311532490831411,98.3,16.025292509030844,-399.95,18.69618945132937,0.02533371114496414,,,,
0.001,0.8,0.8,0.8,0.21057852276138544,0.08771643752414057,0.20845645918284297,0.08643829404617479,96.1,15.300000000000002,-387.65,19.264669735035685,0.01111141638940335,,,,
0.001,0.8,0.9,0.9,0.21187404435692075,0.09242576023383134,0.21065262814016505,0.09234780910380812,97.75,15.332563386466074,-381.65,19.61956931229635,0.004672935967298242,,,,
0.001,0.9,0.001,0.001,0.22877109258462186,0.01571030278977528,0.2264938625083725,0.001222754132660872,119.2,17.113152836341992,-479.2,17.151093259614672,0.03412621402012559,,,,
0.001,0.9,0.015,0.015,0.22845668030746663,0.016297286099746285,0.22634309164267213,0.0019107015952061733,118.8,17.35684303092011,-478.45,17.147813271668188,0.03346036635684229,,,,
0.001,0.9,0.1,0.1,0.2280607823613748,0.01716364853272125,0.2260399211856506,0.003251641364516088,118.3,17.064876208165117,-477.35,17.43064829545935,0.03216238730884256,,,,
0.001,0.9,0.2,0.2,0.22790496123729045,0.017551987564313427,0.2259088752348422,0.004016272897936327,118.1,17.11695066301238,-476.85,17.419170473934738,0.031420629163920084,,,,
0.001,0.9,0.3,0.3,0.22782520784952043,0.01798430591154296,0.22576822292190135,0.004821165579686928,118.0,17.058722109231983,-476.3,17.669465187152664,0.030639241714061054,,,,
0.001,0.9,0.4,0.4,0.22747073697073672,0.018848059685951834,0.22539078634207707,0.006509362722759343,117.55,17.174035635225636,-475.2,17.718916445426334,0.028993028918509228,,,,
0.001,0.9,0.5,0.5,0.22731454240452909,0.020024154517941404,0.22494172270208793,0.00998530534082677,117.35,17.37030512109675,-473.7,17.635475610257856,0.02558269599912861,,,,
0.001,0.9,0.6,0.6,0.22692265347190732,0.021832384109501123,0.22458349393997962,0.01439568500351306,116.85,17.436384372914013,-471.4,17.819652072922178,0.021219870397648378,,,,
0.001,0.9,0.7,0.7,0.22657319433326806,0.023526201557381138,0.224263619982669,0.020157849785630774,116.4,17.66182323544204,-469.25,17.778849794067103,0.015465237605513155,,,,
0.001,0.9,0.8,0.8,0.22559375752928418,0.027333848188207898,0.22417561542366196,0.02609303895968044,115.15,17.214165678301118,-464.4,18.345026573979123,0.009462022567506695,,,,
0.001,0.9,0.9,0.9,0.22708629814276104,0.0312176136013212,0.22597620765304477,0.030929375794920243,117.05,17.063044863095215,-459.45,18.690840002525288,0.00451651861628447,,,,
0.015,0.001,0.001,0.001,0.12783007754006068,0.41554716492983523,0.05764108898293102,0.5316189505907408,-8.950000000000005,4.565906262725949,29.05,21.495290181804943,0.8988766674080233,,,,
0.015,0.001,0.015,0.015,0.12231145908041048,0.45528440187181146,0.04904279810578916,0.7196305133597012,-15.950000000000003,4.706113045816051,79.5,22.67267077342234,0.8373459973476166,,,,
0.015,0.001,0.1,0.1,0.10428572989721159,0.5863622367001126,0.042819159565507095,0.8762155977034729,-38.85,6.513639535620621,245.95,34.27167197555439,0.634566265133142,,,,
0.015,0.001,0.2,0.2,0.09129599369254712,0.6886675350159954,0.0412735320737196,0.9148766454310158,-55.4,9.156418513807683,376.15,24.09413829129402,0.47128581869954644,,,,
0.015,0.001,0.3,0.3,0.08162195776570595,0.7667129983507357,0.04465398908193417,0.9320389931309538,-67.7,9.60780932366999,475.5,24.765903981078495,0.33870643837906583,,,,
0.015,0.001,0.4,0.4,0.07231945998876753,0.8312808940067715,0.04577465121375498,0.9416937556986544,-79.5,10.111874208078344,557.6,27.80359688961124,0.22746986631959362,,,,
0.015,0.001,0.5,0.5,0.0660416977688337,0.8808010526943205,0.04584945336155381,0.9478505980711553,-87.5,10.94760247725501,620.5,27.991963132299265,0.1351288364808158,,,,
0.015,0.001,0.6,0.6,0.06262107022308758,0.9110243988064182,0.04753053204013351,0.9511822975240726,-91.85,10.484631610123456,658.95,29.499957627088218,0.07593925831931621,,,,
0.015,0.001,0.7,0.7,0.06003386700102955,0.9282517011556614,0.0493750237671091,0.953042806228491,-95.15,11.314923773494897,680.85,29.189510102089734,0.03965776149296648,,,,
0.015,0.001,0.8,0.8,0.05855050103968125,0.943682846931346,0.053602599026594,0.9542370189219882,-97.05,11.438859208854705,700.5,29.297610824092793,0.01461249382372969,,,,
0.015,0.001,0.9,0.9,0.06043718039032982,0.9502424610707312,0.058432412485704854,0.9546724597942177,-94.65,10.664309635414757,708.85,29.526725182451237,0.005264022925022149,,,,
0.015,0.015,0.001,0.001,0.12904785192578072,0.40543796013781763,0.07570681031981476,0.4283671322654622,-7.400000000000006,4.694677837722201,16.200000000000003,21.713129668474778,0.8810860743400463,,,,
0.015,0.015,0.015,0.015,0.123686226451395,0.4437182866674284,0.06272958396483505,0.62846348847628,-14.200000000000003,5.240229002629561,64.8,23.187496630727516,0.8215270309356135,,,,
0.015,0.015,0.1,0.1,0.10613503707645519,0.5715972429197493,0.04974293945594174,0.8248495013785411,-36.5,6.859300255857007,227.2,33.789939331108606,0.6235182755369129,,,,
0.015,0.015,0.2,0.2,0.09334141249519845,0.6716259025312044,0.04619041959266353,0.8779110919370627,-52.8,9.426558226627577,354.5,22.628521825342467,0.4634191151990924,,,,
0.015,0.015,0.3,0.3,0.08394234245949836,0.748690549616645,0.04865803868104926,0.9019151547966395,-64.75,9.827893975822084,452.6,24.74550464225773,0.33284353073394357,,,,
0.015,0.015,0.4,0.4,0.07475846047986559,0.8123091015801801,0.04912557123828425,0.9155247905809774,-76.4,9.886354231970447,533.5,29.816941493050557,0.22361869603080886,,,,
0.015,0.015,0.5,0.5,0.06855959913801916,0.8611179882378546,0.0487911749905494,0.9243049629204997,-84.3,10.43599540053559,595.5,30.593299920080547,0.13300975686140007,,,,
0.015,0.015,0.6,0.6,0.06513897159227303,0.8910661417039749,0.05033111706196639,0.929056451464148,-88.65,9.850253803836736,633.6,32.06462224945119,0.07480361499830743,,,,
0.015,0.015,0.7,0.7,0.06262914041451313,0.9080987149946701,0.052105158842951235,0.9317053893913505,-91.85,10.49892851675827,655.25,31.49265787449511,0.03930713338469355,,,,
0.015,0.015,0.8,0.8,0.06118459432894121,0.9232560377588257,0.056268966589594974,0.9334404927899316,-93.7,10.479026672358456,674.55,31.2881367294379,0.014535688726985945,,,,
0.015,0.015,0.9,0.9,0.06303281214112824,0.9297388468014672,0.06103968692865176,0.93406417687753,-91.35,9.743074463432986,682.8,31.462040620404764,0.005264022925022149,,,,
0.015,0.1,0.001,0.001,0.1390467470631905,0.3509824680399286,0.14204191291016993,0.17804383883237715,5.299999999999997,6.33324561342761,-53.05,20.318649069266392,0.7635251777611578,,,,
0.015,0.1,0.015,0.015,0.1341959154019592,0.3811840533418248,0.12432563351432324,0.31587588961066904,-0.8500000000000014,6.010615609070341,-14.699999999999992,19.682733549992488,0.7165045838044395,,,,
0.015,0.1,0.1,0.1,0.11966096189852374,0.4838517812136686,0.09296640726888515,0.5635107123902413,-19.300000000000004,7.064700984472026,115.7,25.044160996128422,0.5567553216043332,,,,
0.015,0.1,0.2,0.2,0.10898123613090209,0.5694826774186295,0.08039025357904636,0.6676323635940903,-32.9,9.924212815130481,224.65,23.227731271047535,0.4190760080271603,,,,
0.015,0.1,0.3,0.3,0.1008771252376481,0.6368600275991952,0.0767543230346306,0.722473587402779,-43.2,10.509995242624996,310.4,23.5465496410833,0.3047375757789967,,,,
0.015,0.1,0.4,0.4,0.09284047839827358,0.6936348913099069,0.07393837342748202,0.7564693294254053,-53.4,10.901376059929317,382.6,27.439752185469906,0.2069890208807693,,,,
