NIT,SXT,CIP,LVX,iat_prop,broad_prop,iat_prop_decision,broad_prop_decision,iat_diff_mean,iat_diff_std,broad_diff_mean,broad_diff_std,defer_rate,NIT_thresh,SXT_thresh,CIP_thresh,LVX_thresh
0.1,0.8,0.8,0.8,0.13807295731915797,0.08908201619060754,0.13576015450233492,0.0864323340745084,87.7,12.923234889144428,-801.0,23.581772622091005,0.007781167386118443,,,,
0.1,0.8,0.9,0.9,0.1386645004625104,0.09083260316436761,0.13754868995620603,0.08994295360514173,89.04999999999998,13.425628476909374,-797.0,24.275502054540528,0.003952021710120901,,,,
0.1,0.9,0.001,0.001,0.14920004369985979,0.015804222862890054,0.14521977728983707,0.000927136604066861,113.15,12.483088560128053,-968.65,18.19965659016676,0.030880703507267508,,,,
0.1,0.9,0.015,0.015,0.1491565098143208,0.01628686052287454,0.14516258761410428,0.0017859708252601736,113.05,12.698326661414882,-967.55,18.526939844453544,0.03004714916750839,,,,
0.1,0.9,0.1,0.1,0.1487633074446786,0.017269764853739208,0.14499799707726868,0.00340442209459133,112.14999999999998,12.36638589079283,-965.3,18.528626500634104,0.02847250057878516,,,,
0.1,0.9,0.2,0.2,0.14850040863267638,0.018188856802140815,0.14479007965693738,0.0049712233742673344,111.55,12.281999022960395,-963.2,18.249931506720806,0.026942864453707683,,,,
0.1,0.9,0.3,0.3,0.14832557613041467,0.018866870892934987,0.144655483554554,0.006197283430601747,111.15,12.422861989090919,-961.65,18.320139191610956,0.02574098233179987,,,,
0.1,0.9,0.4,0.4,0.14801838752400767,0.019763910088190846,0.1444745101516007,0.007733037554256299,110.45,12.175692998757807,-959.6,18.08977611801763,0.024232076939174195,,,,
0.1,0.9,0.5,0.5,0.1476461359861387,0.02122850560372733,0.14414920910985707,0.010415427134599014,109.6,12.28983319658977,-956.25,17.426631917843448,0.02158565123129057,,,,
0.1,0.9,0.6,0.6,0.14709987113694017,0.023062159678307208,0.14372633062831858,0.014371067584500394,108.35,11.938488178994856,-952.05,16.662757874973778,0.01765747095735118,,,,
0.1,0.9,0.7,0.7,0.14672688729332178,0.0259269712335485,0.14375072196030528,0.020583858637139685,107.5,12.200409829181972,-945.5,16.963195453687394,0.011425277736114398,,,,
0.1,0.9,0.8,0.8,0.1469210582469293,0.027932648752861895,0.14475819093217518,0.025280021570452404,107.95,12.200307373177125,-940.9,16.425285385648564,0.006667912829744843,,,,
0.1,0.9,0.9,0.9,0.14744699923514887,0.029355772222211973,0.14631445447688013,0.028277807127999887,109.15,12.76822227250137,-937.65,16.980209068206445,0.0036030988765380634,,,,
0.2,0.001,0.001,0.001,0.09950744914113799,0.3293261105575781,0.08213201671213341,0.060809686111211216,-0.55,5.970552738231195,-251.15,31.297404045703235,0.6812465759187869,,,,
0.2,0.001,0.015,0.015,0.09723337763432592,0.35405624548108444,0.07710368145574172,0.16224085799515764,-5.750000000000002,6.803491750564561,-194.6,28.893597906802825,0.6426219641441524,,,,
0.2,0.001,0.1,0.1,0.08889135868578782,0.4266952020794103,0.0659188165518493,0.3721560138681768,-24.85,10.00637296926314,-28.30000000000001,41.67865160966705,0.5230398176812285,,,,
0.2,0.001,0.2,0.2,0.08185337201295648,0.49676788826697205,0.05975805989195439,0.4985965252760452,-40.95,11.770620204560167,132.1,39.52960915566965,0.4034325864231989,,,,
0.2,0.001,0.3,0.3,0.0764413370169422,0.5551383293787062,0.05728284720667774,0.5736437724837498,-53.35,11.0872674721953,265.7,37.798280384165636,0.29865275045536543,,,,
0.2,0.001,0.4,0.4,0.07084904892219226,0.6018635059260622,0.055426318989057165,0.6203172478932216,-66.15,10.8548376312131,372.65,39.40593229451627,0.2123868591710357,,,,
0.2,0.001,0.5,0.5,0.0659148774120509,0.6393017237009614,0.05374115489749728,0.6538886520257658,-77.45,10.190559356580977,458.35,33.384539835079394,0.13625759526803835,,,,
0.2,0.001,0.6,0.6,0.06257352072650317,0.6681777286733382,0.052808524687422795,0.6776326773210658,-85.1,10.30485322554378,524.45,32.16127329568904,0.07285641998030984,,,,
0.2,0.001,0.7,0.7,0.06084270349773631,0.6861038330096372,0.05432786154952448,0.6915725790583795,-89.05,11.002158879056417,565.4,31.87224497897819,0.030865974310345556,,,,
0.2,0.001,0.8,0.8,0.06132184547738172,0.694013035134907,0.05787165475334771,0.6974775159753746,-87.95,12.122190396128914,583.5,34.99071305360896,0.011852277118158328,,,,
0.2,0.001,0.9,0.9,0.06339858161418624,0.6976212215751473,0.06172602642111378,0.6995163816425582,-83.2,13.37385509118444,591.75,35.73216338258852,0.005115211447691259,,,,
0.2,0.015,0.001,0.001,0.09926853810326002,0.3184189408953746,0.08389332748877655,0.05260080060034165,-1.1000000000000019,6.244197306299665,-276.1,30.9190879555009,0.661445563640567,,,,
0.2,0.015,0.015,0.015,0.09712574654801623,0.34190040873175637,0.07911357060759663,0.14550853873707853,-5.999999999999998,6.870225614927073,-222.4,28.07026896914245,0.6245296871010515,,,,
0.2,0.015,0.1,0.1,0.08911247098426925,0.4126376695099928,0.0681720176339672,0.3477565865165941,-24.35,9.860400600381308,-60.45,37.98219977831723,0.5079625234636371,,,,
0.2,0.015,0.2,0.2,0.08233483697350365,0.48155349206137804,0.061853381887384484,0.47409274127941653,-39.85,11.650214590298326,97.3,38.58898806654563,0.39036286993061936,,,,
0.2,0.015,0.3,0.3,0.07707641533420219,0.5387659588649569,0.05914696744877137,0.5501072171995336,-51.9,11.031319050775386,228.25,38.11938483239204,0.2875060720793424,,,,
0.2,0.015,0.4,0.4,0.07166001792770707,0.5845069674370781,0.05715967428218253,0.5977579855447724,-64.3,10.564563407921785,332.95,36.57112932355252,0.20312093187936817,,,,
0.2,0.015,0.5,0.5,0.06685684478841165,0.6208326501903465,0.05541439327805633,0.6319294997285054,-75.3,10.310674080776678,416.1,33.43336656694926,0.12928597236318243,,,,
0.2,0.015,0.6,0.6,0.06355842568068565,0.6486175349834004,0.05442342020047887,0.6559823959163691,-82.85,10.427247959073382,479.7,33.700296734598666,0.06856975360152763,,,,
0.2,0.015,0.7,0.7,0.0620462594666661,0.6657338495579819,0.05586266074385919,0.6700177939419135,-86.3,11.08196733436803,518.8,31.932115495218923,0.02892033996093567,,,,
0.2,0.015,0.8,0.8,0.06239403636523799,0.6733803372107843,0.059207907549641635,0.6761288929543455,-85.5,11.851160280748884,536.3,34.98728340411698,0.010517800874920952,,,,
0.2,0.015,0.9,0.9,0.06388074996064284,0.6763106939048444,0.06238527206893896,0.6779996109003383,-82.1,12.875946567146048,543.0,35.300141642775294,0.004742467514774751,,,,
0.2,0.1,0.001,0.001,0.10370245682053628,0.28043881957468164,0.09721070669090795,0.03532975839326062,9.05,8.66299601754497,-363.0,34.45141506527709,0.588917700396798,,,,
0.2,0.1,0.015,0.015,0.10193115374260557,0.30050751501684403,0.09308329705573029,0.10251648168649466,4.999999999999997,9.57078889120432,-317.1,29.43110599348925,0.5579551697211893,,,,
0.2,0.1,0.1,0.1,0.0952919627265873,0.3615916373768318,0.08219875897983439,0.2685441776357223,-10.200000000000001,11.914696806885187,-177.25,43.617513684298885,0.45769688931224833,,,,
0.2,0.1,0.2,0.2,0.08923730891334161,0.423684017908909,0.07461454000277006,0.38770824107586643,-24.05,14.179121975637281,-35.10000000000001,52.985752802050484,0.3522763163041341,,,,
0.2,0.1,0.3,0.3,0.08454793493139062,0.47538943695386865,0.070704831857702,0.46439284176955276,-34.8,13.869390758068647,83.25,51.32920708524534,0.25962568551963267,,,,
0.2,0.1,0.4,0.4,0.07954668093274828,0.5166957788400335,0.06788812521523989,0.5140033313688204,-46.25,13.69990875882026,177.79999999999995,50.531772183449114,0.18404357437345653,,,,
0.2,0.1,0.5,0.5,0.07515825295130871,0.5496763877479758,0.06544102386540908,0.5505997933996288,-56.3,12.845621822239671,253.3,46.93729860143209,0.11771905508052774,,,,
0.2,0.1,0.6,0.6,0.07209938793509761,0.5748389712192071,0.06398924273427523,0.576876312992862,-63.3,12.744018204632317,310.9,47.17191961326146,0.06305363704630547,,,,
0.2,0.1,0.7,0.7,0.07058772499217456,0.5907280768896519,0.06485598005039686,0.5926351671190548,-66.75,13.65604261856267,347.2,46.79487151387426,0.026818804007845747,,,,
0.2,0.1,0.8,0.8,0.07082602253908,0.5979588795432675,0.06784563824184234,0.5996808902183772,-66.2,14.368716017793654,363.75,47.96756716782707,0.009663403859365488,,,,
0.2,0.1,0.9,0.9,0.07198477646533494,0.6004950999146167,0.07057321050896195,0.6017554734289675,-63.55,14.988245394308164,369.55,48.4649099865047,0.004479571595706505,,,,
0.2,0.2,0.001,0.001,0.1070672450620657,0.2538297803510959,0.10496744060997362,0.02791847940303837,16.75,9.027042705116664,-423.9,39.001153829085624,0.5277057479246325,,,,
0.2,0.2,0.015,0.015,0.1055376398871883,0.271471311506955,0.10132353445424658,0.08097806867004888,13.249999999999996,10.275577842632499,-383.55,37.10724322824322,0.5003518909652109,,,,
0.2,0.2,0.1,0.1,0.09999098499594727,0.3234711023115904,0.09135514021684074,0.21579179908255353,0.5499999999999978,12.623291963667802,-264.5,47.91294188421331,0.41461527574979395,,,,
0.2,0.2,0.2,0.2,0.09476705220410289,0.3761101293296264,0.08405893955996727,0.32065620915589044,-11.4,14.53753761818005,-144.0,54.65619818465239,0.3243235911481165,,,,
0.2,0.2,0.3,0.3,0.09062450243472056,0.4216487449298484,0.07949661116644738,0.3943989845032324,-20.9,14.2755034937476,-39.750000000000014,55.9856008273556,0.24203394156672395,,,,
0.2,0.2,0.4,0.4,0.08577682202852659,0.45965759873032824,0.07614329315668601,0.4451892954168944,-32.0,14.781745499094482,47.250000000000014,59.54735510499188,0.17248081856217054,,,,
0.2,0.2,0.5,0.5,0.08158507828768016,0.4899739439439791,0.07328819471112906,0.48332910985249916,-41.6,14.214077528985129,116.65,58.91288059499384,0.11137685608686651,,,,
0.2,0.2,0.6,0.6,0.07896273992233577,0.5132586686992114,0.07153621100384071,0.5112533560125706,-47.6,13.868669727122354,169.95,58.234418516887416,0.06071224068266643,,,,
0.2,0.2,0.7,0.7,0.07758211097964658,0.5283589396990424,0.07206859912238053,0.5285796832020104,-50.75000000000001,14.916014883339313,204.45,58.7260376664389,0.026228633467303853,,,,
0.2,0.2,0.8,0.8,0.0777983237208983,0.5354803360045016,0.07487897646146707,0.5365221564523189,-50.25,15.792007472136024,220.74999999999994,58.38567889474266,0.009553717824885528,,,,
0.2,0.2,0.9,0.9,0.07889110194764574,0.5379505806763434,0.07750810534115268,0.5388993153968014,-47.75,16.201465983052277,226.4,58.9121379683338,0.004435861260734031,,,,
0.2,0.3,0.001,0.001,0.11111472499981527,0.22401805576030304,0.11145785641243895,0.02214993982301284,26.0,8.746427842267954,-492.15,37.7004973441996,0.45444000149851077,,,,
0.2,0.3,0.015,0.015,0.10967324954410088,0.23976081394459198,0.10838229263879973,0.0633857359344597,22.699999999999996,9.50841732361385,-456.15,37.0975403497321,0.43040813693824853,,,,
0.2,0.3,0.1,0.1,0.10504338789828557,0.28178499248767813,0.10056104590435215,0.16616878748387567,12.1,11.768177428981947,-359.95,48.13156448735071,0.36032437394929145,,,,
0.2,0.3,0.2,0.2,0.10110926341060619,0.3200219202767702,0.09422534061455774,0.2463704280160993,3.0999999999999988,13.045688943095342,-272.45,53.149294444987696,0.29222247309356414,,,,
0.2,0.3,0.3,0.3,0.09766601984971054,0.35631741078383594,0.08961457681988655,0.3117180491241592,-4.8000000000000025,12.781236246936368,-189.35000000000002,53.70965928024493,0.22503226405330082,,,,
0.2,0.3,0.4,0.4,0.0932310404179948,0.38994024498998237,0.08586046943575554,0.36242146080005033,-14.95,13.024880037835281,-112.4,59.13831245478689,0.1632069664126547,,,,
0.2,0.3,0.5,0.5,0.08958755359809714,0.4175843684436787,0.08261691111384621,0.4028250004181679,-23.300000000000004,13.07325514170055,-49.10000000000001,57.651452713700124,0.10660925355692338,,,,
0.2,0.3,0.6,0.6,0.0872279229274068,0.43955810010051544,0.08046707756382347,0.43331197545148303,-28.7,12.826145173044,1.2,55.97553036818857,0.058678352526166724,,,,
0.2,0.3,0.7,0.7,0.08584661655617856,0.4541982714873802,0.08068373136945926,0.45256261155205796,-31.850000000000005,13.561987317498865,34.64999999999999,56.83860923703185,0.02561557810938956,,,,
0.2,0.3,0.8,0.8,0.08608495319123563,0.46123172290812126,0.08327072038403704,0.46156911215417773,-31.3,13.993212640419642,50.74999999999999,56.41265372236977,0.009335250206427947,,,,
0.2,0.3,0.9,0.9,0.08709063713196291,0.46359271017337533,0.0857439115556119,0.4642122489880836,-29.0,14.219704638282751,56.15000000000001,57.04496033831562,0.004435861260734031,,,,
0.2,0.4,0.001,0.001,0.11497929073137023,0.191337688669158,0.11511761249164712,0.01786779837094634,34.85,9.619121581516685,-566.95,34.45355569458688,0.3819835489208783,,,,
0.2,0.4,0.015,0.015,0.11382085411218908,0.20483039104789444,0.11277497616572785,0.04922346275350135,32.2,10.077698149875296,-536.1,33.54087059096708,0.3615565718083396,,,,
0.2,0.4,0.1,0.1,0.11032864163897646,0.23799817188643782,0.10655151970422445,0.12524904545887947,24.199999999999996,11.111255554616678,-460.15,40.63283770548152,0.3061419810285946,,,,
0.2,0.4,0.2,0.2,0.10731129381104823,0.26610160816535255,0.101916455168738,0.18503904645217967,17.299999999999994,12.17004519301387,-395.85,46.8777932501094,0.2551840023457652,,,,
0.2,0.4,0.3,0.3,0.10434773809407061,0.2939075676578447,0.09792266273687271,0.2386890246976281,10.499999999999996,11.813128290169374,-332.2,48.6514131346665,0.20268336322171704,,,,
0.2,0.4,0.4,0.4,0.10039467891321956,0.3223747206786262,0.09446819539236208,0.2853792636546359,1.4499999999999977,11.538955758646441,-267.05,52.45138225061375,0.15047262123992158,,,,
0.2,0.4,0.5,0.5,0.09710052722696792,0.3469435035124556,0.0910989942008886,0.32585531953664437,-6.100000000000001,11.291146974510607,-210.8,50.71153714885794,0.0995257811266422,,,,
0.2,0.4,0.6,0.6,0.09506823685512135,0.3669095591322114,0.08877456097509065,0.35706857579828266,-10.749999999999998,11.605494388435158,-165.1,48.74310207608867,0.055942190746943996,,,,
0.2,0.4,0.7,0.7,0.09370871697626784,0.38086990774432283,0.08879343963065967,0.37759955247285915,-13.849999999999998,12.166655251136197,-133.2,48.36072786879868,0.024850379085667052,,,,
0.2,0.4,0.8,0.8,0.09388160655893626,0.3877290931382103,0.09117699375828184,0.3874041687883243,-13.450000000000003,12.318583522467183,-117.5,49.08513013123222,0.009247957284430775,,,,
0.2,0.4,0.9,0.9,0.09488729049966357,0.39006836959148006,0.09357540862899301,0.39035694963256834,-11.149999999999999,12.977962089634875,-112.15000000000002,49.728538084283144,0.004435861260734031,,,,
0.2,0.5,0.001,0.001,0.11925791021121715,0.15356475306623574,0.11804413221528258,0.013143232595400595,44.65,9.916022388034428,-653.45,31.8299780081608,0.3012833676045117,,,,
0.2,0.5,0.015,0.015,0.11836264909578302,0.1640816298354757,0.11632800629482705,0.034711472095463256,42.6,10.570714261581383,-629.4,32.729802932495666,0.2856671260320589,,,,
0.2,0.5,0.1,0.1,0.1156120363617257,0.18838378727635102,0.11196330698094947,0.08641023904286985,36.3,10.752209075348192,-573.75,35.99565946055165,0.24525576969036966,,,,
0.2,0.5,0.2,0.2,0.11346943443810109,0.20767954390209745,0.10893816328464494,0.12732568968678587,31.399999999999995,11.355175031676081,-529.6,38.973580795200235,0.209850376181068,,,,
0.2,0.5,0.3,0.3,0.11107364035061185,0.22807965519038303,0.10589579465216577,0.16900300479300906,25.899999999999995,11.067520047418023,-482.9,39.12786730707412,0.17023176897809802,,,,
0.2,0.5,0.4,0.4,0.10790719818240493,0.24933980696163127,0.10313985925110643,0.2071460256385898,18.649999999999995,11.345814206129056,-434.25,41.36650214847758,0.13025020042253305,,,,
0.2,0.5,0.5,0.5,0.10522352466780867,0.26902111155486924,0.10022249580670706,0.24297310204707298,12.500000000000002,11.070230349906906,-389.2,40.65907032877167,0.0891025915081948,,,,
0.2,0.5,0.6,0.6,0.10345222734109476,0.28618897047230757,0.09782823373671339,0.27278465025176746,8.45,11.298119312522767,-349.9,40.21678753953378,0.051831752866729495,,,,
0.2,0.5,0.7,0.7,0.1023550635759037,0.29870763026961356,0.09769963366950954,0.29358695764156245,5.949999999999995,12.188006399735762,-321.3,40.920777118720515,0.023908657233666624,,,,
0.2,0.5,0.8,0.8,0.10248451200802704,0.3053048910266805,0.09983931307575412,0.30418058825546923,6.249999999999998,12.489495586291701,-306.2,41.684049707292125,0.009050519788050177,,,,
0.2,0.5,0.9,0.9,0.10342456243852524,0.30751288714480424,0.1021455448491112,0.30742391521970786,8.400000000000002,13.158267363144736,-301.15,42.41612311374061,0.004391788905153066,,,,
0.2,0.6,0.001,0.001,0.12467394457071772,0.11600873851188301,0.12236083148864627,0.009426609872869914,57.05,11.235991278031506,-739.4,28.6799581589653,0.22404813220348213,,,,
0.2,0.6,0.015,0.015,0.12395259068550335,0.12403733147883964,0.12115655533337129,0.023980423577333675,55.4,11.663618649458664,-721.05,29.078299468847927,0.21247276093309356,,,,
0.2,0.6,0.1,0.1,0.12198859518649181,0.1401101166773055,0.11847602853530381,0.05621157995799342,50.9,11.69144986731757,-684.25,31.282383221231743,0.1856030382729647,,,,
0.2,0.6,0.2,0.2,0.12041586388478698,0.1531077939317749,0.11665300627877875,0.0829434457713556,47.3,11.713667231059619,-654.5,32.036697707472925,0.16185250327831174,,,,
0.2,0.6,0.3,0.3,0.1187179389958882,0.16708365303769884,0.11450977373575497,0.11192948366331523,43.4,11.363978176677392,-622.5,31.61882350752474,0.13451072048169288,,,,
0.2,0.6,0.4,0.4,0.11623079782091605,0.1819603650346904,0.11235206620363669,0.1398862954044375,37.699999999999996,12.11651765153668,-588.45,35.34469550017373,0.10635033618255003,,,,
0.2,0.6,0.5,0.5,0.11448413404441538,0.19591907471455014,0.11015604024416795,0.167904098823353,33.699999999999996,11.815667564721004,-556.5,35.82247897619593,0.07624629702252948,,,,
0.2,0.6,0.6,0.6,0.1128876763947432,0.20978831705583484,0.10782885002225676,0.1938165027029831,30.049999999999994,11.616690578645883,-524.75,38.01430651741525,0.046557873666333384,,,,
0.2,0.6,0.7,0.7,0.11194523841917489,0.22029118983701007,0.10757546008210164,0.21349848788850437,27.899999999999995,12.49759976955575,-500.75,38.577033322950065,0.022706652383396468,,,,
0.2,0.6,0.8,0.8,0.11207366709125174,0.22642978584060622,0.10955392380017703,0.22458127900334507,28.2,13.082813153141034,-486.7,37.59667538493265,0.008766170431692316,,,,
0.2,0.6,0.9,0.9,0.11283953247881703,0.2284635969157971,0.1116376106894514,0.2280490823858048,29.95,13.6618995750957,-482.05,38.472685115546604,0.004303430086712884,,,,
0.2,0.7,0.001,0.001,0.13078966170881404,0.07909118741617152,0.12677205513163864,0.006489889748702421,71.05,11.770620204560167,-823.9,27.73788023624012,0.15333181608385388,,,,
0.2,0.7,0.015,0.015,0.13015541163560226,0.08473636923216192,0.12588931429020625,0.015942327843920835,69.6,11.88865004952202,-811.0,27.313000567495333,0.1451910494719857,,,,
0.2,0.7,0.1,0.1,0.12884635984026613,0.0948682162948789,0.12437627522269959,0.03485474647651694,66.6,12.212288892750616,-787.8,27.639826338094093,0.12845588319401918,,,,
0.2,0.7,0.2,0.2,0.12758019780854404,0.10260147516913243,0.1233778702238038,0.049513567219379814,63.7,12.050311199301037,-770.1,28.780027797067866,0.1150158521249534,,,,
0.2,0.7,0.3,0.3,0.1264475473564128,0.11096796175555859,0.12231482832874459,0.06582463297998564,61.1,11.81058846967415,-750.95,28.723640089654367,0.09958820800385074,,,,
0.2,0.7,0.4,0.4,0.12465912213587552,0.11990223770753246,0.1209147214590602,0.08271300391828063,57.0,12.50599856069078,-730.5,30.44585357647245,0.08300468821362127,,,,
0.2,0.7,0.5,0.5,0.12339362727223427,0.12933526022239714,0.11924131450346136,0.10213638536550798,54.1,12.21024160285127,-708.9,30.639680154988568,0.06315107677316013,,,,
0.2,0.7,0.6,0.6,0.12210368346961886,0.13964614763074712,0.11741049474973746,0.12277946535753226,51.15,12.20358553868493,-685.3,33.33931612975885,0.041088453979195104,,,,
0.2,0.7,0.7,0.7,0.12140194655031464,0.14833225068092754,0.11719886167288152,0.14047104734638516,49.550000000000004,12.893700012021373,-665.45,33.89465297063831,0.02135183554723945,,,,
0.2,0.7,0.8,0.8,0.12146508648597427,0.15405626275488293,0.11903006942161554,0.1516908580019811,49.7,13.420506696842706,-652.35,34.390805457273004,0.008416367967558014,,,,
0.2,0.7,0.9,0.9,0.12216579886850007,0.15595894512552677,0.12101310539416836,0.15528128807525923,51.3,13.953852514628355,-648.0,35.118371260637915,0.004194059988451726,,,,
0.2,0.8,0.001,0.001,0.13603906075815372,0.04254146908033682,0.13155152280358243,0.003345802044416018,83.05,13.890554344589713,-907.5,23.65269540665506,0.08332862687555868,,,,
0.2,0.8,0.015,0.015,0.13575442792780845,0.04536664459739026,0.13111641082704642,0.007730779372696531,82.4,14.083323471396943,-901.05,23.84423410386672,0.07927743592982635,,,,
0.2,0.8,0.1,0.1,0.13507673675183277,0.04995492151663247,0.13049589549068413,0.015285347025289572,80.85,13.936552658387225,-890.55,24.224935500430114,0.07221621444365174,,,,
0.2,0.8,0.2,0.2,0.1344665079542895,0.053339791839772444,0.13011584724471753,0.021338962176920342,79.45,13.617910999856038,-882.8,24.038718767854505,0.06647104414460113,,,,
0.2,0.8,0.3,0.3,0.13403056767414984,0.057163649463237855,0.12969263221820632,0.027688948611024854,78.45,14.033798487936187,-874.05,23.75810388057093,0.060375009088563344,,,,
0.2,0.8,0.4,0.4,0.13302702366811228,0.061180567818461165,0.12902122495088633,0.03477422788001318,76.15,14.492325555272354,-864.85,23.921277139818432,0.05347423299402694,,,,
0.2,0.8,0.5,0.5,0.1322189960299741,0.0658963577594129,0.1280577084934168,0.0447326066477227,74.3,14.244648117801994,-854.05,23.88822931906003,0.043602308044366954,,,,
0.2,0.8,0.6,0.6,0.13138860612927686,0.07120260625846461,0.1269266587690911,0.05634850246233092,72.39999999999999,14.069115110766557,-841.9,23.96226199673145,0.0318291144021081,,,,
0.2,0.8,0.7,0.7,0.13070901328274362,0.07708760867887592,0.12687305419308617,0.06888584826519807,70.85,14.602311460861259,-828.45,23.49143460923575,0.018793124780015363,,,,
0.2,0.8,0.8,0.8,0.1308375219558782,0.08200245216894872,0.12850390641124404,0.07929293146590623,71.15,15.077383725301948,-817.2,23.365786954434046,0.007715201040459479,,,,
0.2,0.8,0.9,0.9,0.1314069019786632,0.0836870727970498,0.13026252973747035,0.08276923696802749,72.45000000000002,15.324734907984544,-813.35,24.04220247814247,0.003952021710120901,,,,
0.2,0.9,0.001,0.001,0.1409358961963944,0.014777883526453522,0.1368858884466047,0.000834975748792827,94.25,14.587237572618058,-971.0,18.11353085403289,0.029065801163395844,,,,
0.2,0.9,0.015,0.015,0.14087037462396013,0.015084983950770323,0.13684455623562172,0.0014672572039512257,94.1,14.737367471838379,-970.3,18.218397295042205,0.028451538263862337,,,,
0.2,0.9,0.1,0.1,0.1406077801208307,0.015915302393144187,0.13672736998686505,0.0028378441006670805,93.5,14.392706486272825,-968.4,18.418468991748487,0.027116851597242798,,,,
0.2,0.9,0.2,0.2,0.14036661099157516,0.016790686636821144,0.1365550147130296,0.004246646419767868,92.95,14.29851390879486,-966.4,18.067650649710945,0.025739830970883386,,,,
0.2,0.9,0.3,0.3,0.1402135934980394,0.01738113157159947,0.1364278538021968,0.005338625356855016,92.6,14.374978260853128,-965.05,18.095510492937212,0.024669294130303204,,,,
0.2,0.9,0.4,0.4,0.13992842162434924,0.018256154034138466,0.13626610970307224,0.0068292675420990575,91.95,14.28451959290196,-963.05,17.934533726863396,0.02320439315728976,,,,
0.2,0.9,0.5,0.5,0.13960023291411203,0.019676686722043212,0.1359813622667962,0.009378864311145312,91.19999999999999,14.34433686163288,-959.8,17.151093259614697,0.020688828141267566,,,,
0.2,0.9,0.6,0.6,0.13907567887689787,0.021378602448531854,0.13561987975534434,0.012963543302982694,90.0,14.117365193264645,-955.9,16.391766225761028,0.017131396083839234,,,,
0.2,0.9,0.7,0.7,0.13872468272017482,0.024111954143403523,0.13574146395138764,0.018855346598409626,89.2,14.263940549511553,-949.65,16.623101395347376,0.011228438925180106,,,,
0.2,0.9,0.8,0.8,0.13894049869542732,0.026095986641071888,0.13675879888765585,0.023429411993042402,89.69999999999999,14.557128837789405,-945.1,16.287725439729165,0.006601946484085875,,,,
0.2,0.9,0.9,0.9,0.1394442765630795,0.027453143764763006,0.13828268866494028,0.026368367488709337,90.85,14.809709652791982,-942.0,16.813684902483473,0.0036030988765380634,,,,
0.3,0.001,0.001,0.001,0.09974005521697415,0.2736210805240128,0.08564878492193773,0.03745807189821769,2.6645352591003757e-15,9.203260291874834,-378.65,32.456547875582835,0.5514732504581028,,,,
0.3,0.001,0.015,0.015,0.0979260056947979,0.2927995998831588,0.08277897455412148,0.09866905885833735,-4.150000000000003,10.135457562438907,-334.8,30.273090360912942,0.5210029169743693,,,,
0.3,0.001,0.1,0.1,0.09216322345640113,0.3446088257339298,0.07563586625354299,0.23595096133794297,-17.350000000000005,12.207682007654032,-216.2,41.18324902190212,0.4348751578307918,,,,
0.3,0.001,0.2,0.2,0.0871613347465831,0.3905340089796326,0.07079330859152515,0.33129864843900453,-28.8,13.851353724455958,-111.05,44.117428528870555,0.3544352876215443,,,,
0.3,0.001,0.3,0.3,0.08292948510764972,0.43577694454803667,0.06745203137077631,0.4063102363136849,-38.50000000000001,12.765187033490733,-7.450000000000001,46.23253724380698,0.2729205315783071,,,,
0.3,0.001,0.4,0.4,0.0778398722927661,0.4759880649370801,0.064903212543225,0.4612363077242462,-50.15,12.869634804453467,84.59999999999998,48.53390567428093,0.19865547314185558,,,,
0.3,0.001,0.5,0.5,0.07327646764487297,0.509880225136503,0.06254834989650157,0.5039607952587934,-60.6,12.220474622534104,162.2,46.9399616531586,0.12969878084204106,,,,
0.3,0.001,0.6,0.6,0.07024118802962619,0.5369640107632747,0.06119116343261236,0.53592901667707,-67.55,12.216689404253511,224.2,44.55513438426596,0.07001065291783762,,,,
0.3,0.001,0.7,0.7,0.06851046860809926,0.5538382866474267,0.062279232500817315,0.5549974301709948,-71.5,13.032651303552933,262.75,41.54019138135982,0.030274916710360516,,,,
0.3,0.001,0.8,0.8,0.06894572028710623,0.5615296119097183,0.06560395564594823,0.5633417952925882,-70.5,14.221462653327894,280.35,42.40551261333835,0.011743137245121072,,,,
0.3,0.001,0.9,0.9,0.07093510304324821,0.5650504449692961,0.06930050932366011,0.5662598561830421,-65.95,15.64121158989929,288.4,42.39032908577143,0.005115211447691259,,,,
0.3,0.015,0.001,0.001,0.09947890617601787,0.2640677038704283,0.08667882018256326,0.03300141414842941,-0.5999999999999984,9.388290579226869,-400.5,32.74522866006588,0.5337260054516795,,,,
0.3,0.015,0.015,0.015,0.09777414891851459,0.28210696745617325,0.08396668159364609,0.08953806341502388,-4.5,10.166120203892929,-359.25,30.577565305301857,0.5047461613822825,,,,
0.3,0.015,0.1,0.1,0.09231826646508368,0.332211516283866,0.07714348896444789,0.22086906750977806,-17.000000000000004,11.903780911962388,-244.55,39.96933199341717,0.4211743824546887,,,,
0.3,0.015,0.2,0.2,0.08757673041733137,0.3771332624522472,0.07233198260768695,0.3143124525158061,-27.85,13.502870065286123,-141.7,44.63754025481242,0.34243640109108425,,,,
0.3,0.015,0.3,0.3,0.08347667912638482,0.4213277708489776,0.06894436126120189,0.3885117231363375,-37.25,12.372853349167281,-40.500000000000014,48.107691692701295,0.26267001992985517,,,,
0.3,0.015,0.4,0.4,0.07854079387918866,0.46064232280879686,0.06634252623480368,0.4432211610352145,-48.55,12.351012104277126,49.5,48.54018953403457,0.19011142167903924,,,,
